EAN,CNP,brand,itemDescriptionEN,itemCapacity,bestSeller,stock,sales90d,sales180d,sales365d,salesnext90d_lastyear,stockAvgPrice,supplierPrice,isActive,bestbuyPrice(12M),bestbuyPrice_supplier(12M),bestbuyPrice_date(12M)
8436593271039,UTETE00014,Unicskin,Unicthermo-Sonic 2.0 Facial Brush,1,4,0,0,0,0,0,,"95,21",TRUE,,,
8436574361599,6678011,BiRetix,Biretix Cleanser Purifying Cleansing Gel ,200,3,4,7,25,42,23,"8,85","10,41",TRUE,"8,85",Distrifarma IFC,2024-07-18 08:29:00
4005800160974,6634840,Eucerin,Deodorant Roll-On 48H ,50,2,4,34,138,439,148,"6,35","7,94",TRUE,"6,08",Beiersdorf,2024-08-29 08:45:00
8806334386344,20019291,Holika Holika,Gold Kiwi Vita C Plus Brightening Toner 150 mL + 40 Discs,1,4,0,0,0,0,0,"12,19","16,59",TRUE,,,
3253581754078,24MA075CB21,LOccitane,Cherry Blossom Hand Cream ,75,4,3,0,0,1,0,"9,41","9,9",TRUE,,,
800897234331,K5446101,NYX Professional Make Up,Bare with Me Blur Tint Foundation,30,4,2,1,1,1,0,"6,79","10,7",TRUE,"6,79",LOreal MassMarket,2024-12-04 16:04:00
8429979250223,40000145,Sesderma,Hidraderm Hyal Moisturizing Cream ,50,1,48,25,41,84,22,"17,77",26,TRUE,"17,71",Sesderma,2024-12-03 17:20:00
7350075028526,8526,Lelo,FL1 Advanced Performance Moisturizer ,100,4,3,0,0,1,0,"12,33","13,7",TRUE,"12,33",Lelo,2024-12-04 09:56:00
30095069,30095069,Essie,Color Nail Polish ,"13,5",4,2,2,5,16,8,"5,88","6,19",TRUE,"5,88",LOreal MassMarket,2024-07-24 10:03:00
,3504105037185_pv,Mustela,Multi-Purpose Balm,75,4,0,0,0,0,0,,"6,76",FALSE,,,
8032472009443,7753194,Aboca,Grintuss Adult Dry and Productive Cough ,180,4,12,0,5,10,0,"8,17","10,89",TRUE,"8,17",Phytoderm,2024-09-05 09:09:00
3386460139038,MO6C2415222,Montblanc,Legend Homme Eau de Toilette 50mL + Shower Gel 100mL,1,4,2,0,0,0,0,"35,36","39,29",TRUE,"35,36",Luso-Helvética,2024-10-10 08:52:00
8023264513415,7126060,RVB LAB,Meso Fill Hyperactive Plumping and Smoothing Treatment,"4x3,5",2,10,19,42,53,3,"43,92","54,9",TRUE,"43,92",To Skin,2024-11-28 09:26:00
,6A747TM5,Sicura,Support Stockings for Man 280den,1,4,0,0,0,0,0,"12,78","14,92",FALSE,,,
8470001638144,6899617,Neostrata,Skin Active Cellular Restoration Cream ,50,4,0,0,0,38,35,"27,5","32,35",FALSE,"27,5",Distrifarma IFC,2024-07-18 08:29:00
8051417819305,,Crescina,Transdermic Hfsc Complete Treatment Ampoules for Women ,10+10,1,11,28,79,244,59,"35,85","51,96",TRUE,"35,85",UPFRONT PHARMA,2025-01-21 00:00:00
,112107,ICON,India Hair Therapy Emollient Oil ,112,4,0,0,0,0,0,,"18,96",FALSE,,,
7391681406490,,Maria Nila,Structure Repair Shampoo 350mL + Conditioner 300mL + Hair Masque 250mL,1,3,1,2,2,2,0,"28,48","33,5",TRUE,"28,48",GlowMagg,2024-10-17 11:00:00
,E3807100_pv,Kerastase,Chroma Absolu Soin Acide Chroma Gloss ,210,4,0,0,0,0,0,,24,FALSE,,,
3145891430301,,Chanel,Hydra Beauty Cream Hydration Protection Radiance ,50,4,2,0,0,4,3,"53,56","53,56",TRUE,"53,56",Douglas,2024-10-07 12:40:00
,6326587_PV,Barral,Motherprotect Ultra-Rich Cream with Sweet Almond Oil ,200,4,1,0,0,0,0,,"9,68",FALSE,,,
3600523971978,,LOreal Paris,Revitalift Laser Night Serum,30,3,23,4,17,36,12,"16,85","21,88",TRUE,"10,7",Engel,2024-09-02 10:20:00
3145891206302,,Chanel,Gabrielle Essence ,100,3,0,1,1,2,0,"126,46","126,46",TRUE,"119,19",PerfumesCompanhia,2024-11-28 11:07:00
4063528009753,6457812,Foamie,Solid Shampoo Bar Normal Hair,80,4,0,0,2,2,0,"3,52","4,4",TRUE,,,
8809647771111,,Unleashia,Sisua Popcorn Syrup Lip Plumper,"3,8",4,0,0,0,0,0,,"6,99",TRUE,,,
3614273672122,LD4983,Valentino,Born in Roma Uomo Coral Fantasy Eau de Toilette ,50,4,2,0,4,10,2,"44,39","45,99",FALSE,"44,39",LOreal Luxe,2024-07-29 09:55:00
3666057059377,80087544,Clarins,Lip Comfort Oil,7,4,4,2,5,24,6,"15,03","16,03",TRUE,"15,03",Clarins,2025-03-13 00:00:00
3577056025761,7120808,Elgydium,Style Recycled Toothbrush ,1,4,0,0,0,0,0,,"3,88",TRUE,,,
,E1603202_PV,Shu Uemura,Essence Absolue Hair Oil ,30,4,2,0,0,0,0,,"34,5",FALSE,,,
3504105025861,6916320,Mustela,Vitamin Barrier Cream 123 ,100,4,4,3,7,9,2,"5,36","6,23",TRUE,"5,36",Expanscience,2025-01-27 09:30:00
8435025919983,E240 tam 1,Orliman,E-240 Strong Shoulder Support to Correct Incorrect Positions ,1,4,0,0,0,0,0,"13,6","16,52",TRUE,,,
3346130010470,107276V0,Hermes,Twilly D'Hermès Moisturizing Body Lotion,200,3,3,1,2,2,0,"27,66","39,87",TRUE,"27,66",Qogita EU,2025-05-30 16:55:00
8809652581019,NBZ025,Numbuzin,No.5 Daily Multi-Vitamin Cream,60,2,1,35,65,65,0,"10,73","10,95",TRUE,"10,7",Qogita EU,2025-05-14 09:52:00
3614274000610,,Prada,Paradoxe Virtual Flower Eau de Parfum,30,4,0,0,0,0,0,,"57,01",TRUE,,,
,7394254,Centrum,Select 50 + Multivitamin and Minerals ,90,4,0,0,0,1,1,"25,56","25,56",TRUE,"24,25",Empifarma,2024-09-24 12:41:00
773602356003,,MAC,Matte Lipstick,3,4,0,0,0,0,0,"21,95","21,95",TRUE,,,
818625024550,7524355,Medik8,Daily Refresh Balancing Toner,150,1,20,50,99,151,21,"12,54","15,29",TRUE,"10,81",PURE Skincare,2024-07-18 10:18:00
4045787922486,2937245,Schwarzkopf,BLONDME Lift and Blend Lightening Cream,60,4,0,0,0,0,0,,"8,79",TRUE,,,
5060829516361,,GHD,Narrow Dressing Brush,1,4,1,0,1,5,3,"17,67","21,82",TRUE,"17,67",GHD,2024-07-31 16:09:00
5601607076464,1290006125,Gold Nutrition,Immune Support Food Suplement ,60,4,0,0,0,0,0,"7,35",7,FALSE,7,Panginter,2024-11-04 09:36:00
7391681404106,,LeaLuo,Play Nice Soothing Shampo,500,2,6,11,13,15,2,"8,42","12,95",TRUE,"8,42",GlowMagg,2025-05-02 08:36:00
3474637275211,,Kerastase,Genesis Bain Hydra-Fortifiant 250mL + Conditioner 200mL,1,4,0,0,15,45,0,"30,43","32,72",TRUE,"30,43",LOreal Kérastase,2025-03-03 08:23:00
3282770394313,7134288,Avene,Hyaluron Activ B3 Triple Correction Eye Cream ,15,2,7,21,47,168,65,"15,41","20,55",TRUE,"15,13",Pierre Fabre,2024-08-26 08:28:00
3600541043190,,Garnier,Nutrisse Ultra Color,1,4,3,0,5,8,3,"8,68","8,68",TRUE,"8,68",LOreal MassMarket,2025-02-25 09:14:00
3401526495498,7397612,Biocyte,Collagen Express Anti-Aging Sticks,30,1,12,29,56,99,11,"35,98","51,4",TRUE,"34,93",PHD,2024-09-10 08:47:00
3666057174445,80100251,Clarins,Aroma Tonic Hydrating Oil- Balm ,200,4,3,0,0,1,0,"25,54","26,54",TRUE,,,
3461020001793,6988394,Institut Esthederm,"Eau Cellulaire Cream for Face, Neck and Neckline",50,2,10,31,49,109,31,"21,05","26,64",TRUE,"20,2",Institut Esthederm,2024-07-22 09:34:00
5391532523262,769329,Bare by Vogue Williams,Self Tan Lotion,200,4,0,0,0,0,0,,"12,4",TRUE,,,
769915195576,769915194555,The Ordinary,100% Organic Virgin Sea-Buckthorn Fruit Oil,30,4,0,0,1,2,2,"10,95","14,4",TRUE,"10,95",Checkpoint Distribution,2025-01-20 09:37:00
8809680141391,,Amuse,Dew Tint,4,4,0,0,0,0,0,"10,28","10,28",TRUE,,,
,KY19060000_PV,Clinique,Even Better Clinical Serum Foundation SPF20 Cn58 Honey 30 mL,30,4,1,0,0,0,0,,24,FALSE,,,
8806194012254,,TonyMoly,Wonder Rice Smoothing Toner,500,4,3,0,0,0,0,"9,39","13,09",TRUE,"9,39",Qogita EU,2025-04-09 12:54:00
7612367056090,6265678,Medela,Personalfit Flex Breastshield ,2,4,22,2,4,48,64,"7,91","9,53",TRUE,"7,91",Medela,2024-07-17 13:58:00
3390150583681,CPY18256,Payot,Nue Radiance-Boosting Toning Lotion ,200,4,1,0,0,0,0,"10,39","12,22",TRUE,"10,39",Sorisa,2024-09-05 11:33:00
3600523939053,,LOreal Paris,Infaillible Brows 48H Micro Tatouage Ink Pen,1,4,0,0,0,0,0,,"8,37",TRUE,,,
8809828418194,,Clio,Chiffon Blur Tint,"3,1",4,0,0,0,0,0,"10,38","10,38",TRUE,,,
8429603002020,7526046,Aquilea,Magnesium,60,4,2,0,2,3,0,"10,13","12,66",TRUE,"10,13",TheraLab-Uriach,2024-11-25 09:05:00
5056438005204,01-541,Advanced Nutrion Programme,Skin Vitality Food Supplement,60,4,5,1,9,14,0,"24,54","30,68",TRUE,"24,54",PURE Skincare,2024-09-19 09:13:00
,3282770394467_pv,Avene,Cicalfate+ Multi-Protective Cream,30,4,3,0,0,0,5,,"8,63",FALSE,,,
7350075028618,,Lelo,Enigma Cruise Massager ,1,4,1,0,1,1,0,"108,41","120,45",TRUE,"108,41",Lelo,2025-01-21 00:00:00
,,Dr Botanicals,Turmeric Superfood Restoring Treatment Mask,30,4,0,0,0,0,0,,"9,67",TRUE,,,
3253581763162,27HD200I23,LOccitane,Immortelle Precious Cleansing Oil,200,3,0,3,3,3,0,"13,42","15,1",TRUE,"13,42",Engel,2025-06-16 09:27:00
3614274173789,LE885900,Yves Saint Laurent,Lines Liberated Eye Pencil,1.2,4,1,0,1,2,2,16,"16,58",TRUE,"15,01",LOreal Luxe,2024-07-22 09:34:00
,6626978_PV,Nuxe,Crème Fraîche de Beauté Cream-In,50,4,1,0,0,0,0,,"13,08",FALSE,,,
3346470615441,,Guerlain,Super Aqua-Emulsion Rich Pre & Pro-Aging Hydration ,50,4,0,0,0,0,0,,"70,27",TRUE,,,
5060907056390,LUMO-W11,BPerfect,Chroma Cover Luminous Foundation,30,4,0,0,0,0,0,,"13,18",TRUE,,,
8809663752262,50084,Mizon,Joyful Time Essence Mask Green Tea,1,4,0,2,5,24,12,"0,85","1,12",TRUE,"0,84",NutryPharma,2024-08-06 08:28:00
,,Montana Eyewear,Reading Glasses MRC1B Blue,1,4,0,0,0,0,0,,"3,9",TRUE,,,
7898919865567,,Vitafor,Glutamax L-Glutamine Food Supplement,300,4,1,0,0,0,0,"20,78","21,65",TRUE,"20,78",Vitafor Europe,2025-06-17 00:00:00
7630019901758,6412460,GUM,Hydral Xerostomia Hydrating Spray ,50,4,3,0,1,3,2,"8,12","9,9",TRUE,"8,12",GUM,2025-03-24 16:39:00
5600360018865,7538652,Barral,MotherProtect Stretch Mark Prevention Oil,200,3,4,3,3,3,0,"14,37","16,9",TRUE,"14,37",Laboratorios Atral,2025-06-04 00:00:00
818625024666,P08947,Medik8,Pore Minimising Tonic,100,4,0,0,0,34,27,"26,4",33,FALSE,"21,12",PURE Skincare,2024-07-26 09:41:00
647168300957,AS046-NA00NB-B,MomCozy,Flange Inserts,1,4,0,0,0,0,0,,"5,68",FALSE,,,
3367729117264,L40920**,Biotherm,Lait Corporel L' Original Anti-Drying Body Milk ,400,3,7,3,8,24,4,"18,36","19,02",TRUE,"18,36",LOreal Luxe,2024-10-21 09:46:00
8809572891137,,Klairs,Gentle Black Facial Cleanser,140,4,4,1,1,1,0,"11,5","11,5",TRUE,,,
3474636920297,E3461600,Redken,"Frizz Dismiss Conditioner Frizzy, Unmanageable Hair ",300,4,6,4,10,24,5,"13,68","15,2",TRUE,"13,05",LOreal Redken,2024-09-13 09:11:00
,7108621_pv,Isdin,Teen Skin Gentle Exfolliant,100,4,1,0,0,0,0,,"9,94",FALSE,,,
8470001674258,6529941,Isdin,Fotoprotetor Fusion Fluid Mineral,50,1,15,49,73,157,27,"15,22","17,91",TRUE,"14,72",Isdin,2024-12-02 10:48:00
4011396107798,6352385,Dr Grandel,Timeless Décolleté and Neck Cream ,50,2,2,7,17,19,1,"28,56","28,56",TRUE,"28,56",Delkpharma,2024-07-17 10:42:00
3666057050251,80086370,Clarins,Milky Boost Capsules ,"7,8",4,0,0,1,1,0,"14,27","14,27",FALSE,,,
800897836702,K4187505,NYX Professional Make Up,Micro Brow Pencil,"0,09",4,4,1,3,5,0,"6,8","9,05",TRUE,"6,79",LOreal MassMarket,2024-12-04 16:04:00
738623012833,5012945109590,Denman,D14 The Mini Curl Definer and Styler,1,4,6,2,5,10,2,"5,38","6,52",TRUE,"5,38",Alida Castro,2024-09-16 08:52:00
3606000471269,7478990,Skinceuticals,Equalizing Toner Pore-Refining Toner ,200,2,47,15,33,74,22,"26,36",27,TRUE,"24,09",Farmácia Saúde,2024-11-14 12:22:00
5201279073787,6333120,Apivita,Pure Jasmine Shower Gel ,500,3,3,5,9,28,11,"8,62","10,77",TRUE,"8,13",Uriage Apivita,2024-07-26 00:00:00
3474637285722,,LOreal Professionnel,ARM Shampoo 100mL +  Rinse-Off Serum 75mL + Leave-In Mask 50mL,1,3,24,6,6,6,0,"21,76","27,2",TRUE,"21,76",LOreal Profissional,2025-05-05 10:08:00
8414580031149,6391177,Men for San,Facial Cleanser for Dogs ,300,4,1,0,0,1,0,"5,12","6,34",TRUE,"5,12",Ortomedifar,2024-11-12 08:22:00
8809563100200,PU0044,Purito,Jeju Volcanic Scoria Konjac Sponge,1,4,0,0,0,0,0,"4,7","4,7",TRUE,,,
799787260805,WI013-WH52NB-A,MomCozy,Saline Baby Wipes,360,4,0,0,0,0,0,,"20,02",FALSE,,,
8051411365952,,Purobio,Energy Hair Mask,40,4,0,1,1,3,0,"1,96","2,45",TRUE,"1,96","In Designer ,Lda",2025-02-04 10:28:00
3701436930707,7525055,Roger Gallet,Néroli Wellbeing Body Lotion,250,4,2,0,1,1,0,"8,15","10,87",TRUE,"8,15",Lab Native,2025-01-20 16:50:00
3616305616135,99350202817,Calvin Klein,Eternity for Men Amber Essence Parfum Intense,50,4,1,0,2,2,0,"50,35","50,35",TRUE,"45,88",Coty Beauty Portugal ,2025-02-18 12:54:00
3614227758063,,Gucci,Guilty Pour Femme Eau de Parfum ,30,4,0,1,1,1,0,"46,6","46,6",TRUE,,,
8809572891564,BW20010,By Wishtrend,Green Tea and Enzyme Milky Foaming Wash,140,3,0,4,5,5,0,"10,34","11,25",TRUE,"10,34",Miin Cosmetics,2025-06-02 11:52:00
7898665431450,,Vitafor,Endurance Energy Gel Food Supplement,12,4,0,0,0,0,0,,"15,2",TRUE,,,
3600523959860,,LOreal Paris,Superliner Perfect Slim Eyeliner ,7,4,3,0,0,0,0,"7,76","8,97",TRUE,"7,76",LOreal MassMarket,2025-02-04 10:28:00
3346470612945,G061294,Guerlain,Gommage de Beauté Skin Resurfacing Peel ,75,4,0,0,0,0,1,"43,59","35,9",TRUE,"43,59",Mass Perfumarias,2024-07-18 10:16:00
3600542572088,,Garnier,Ultra Suave Rice Water Infusion Filling Shampoo,250,4,4,1,1,2,0,"2,39","3,1",TRUE,"2,39",LOreal MassMarket,2024-08-22 09:41:00
,,SweetCare,Immediate Discount + Samples,,4,1000,0,0,0,0,,0,FALSE,,,
8809663751449,50299,Mizon,Real Vitamin C Ampoule,30,4,2,0,1,9,4,"18,71","24,95",TRUE,"18,71",NutryPharma,2024-08-06 08:28:00
3474636368358,E1706402,Kerastase,Couture Styling L'Incroyable Blowdry Reshapable Heat Lotion ,150,4,0,0,3,6,1,20,"22,3",TRUE,20,LOreal Kérastase,2024-09-25 11:34:00
5601607072213,1290007529,Gold Nutrition,Total Protein Classic Bar,15x46,4,0,0,0,0,0,,"20,16",TRUE,,,
3574661712284,7251645,Neutrogena,Hands Cream Concentrated Fragrance Free 2x50 mL,1,4,4,7,19,35,16,"5,77","7,69",TRUE,"5,77",JNTL Consumer,2024-07-25 09:12:00
783320411946,41194,Bvlgari,Glacial Essence Eau de Parfum    ,100,4,0,0,0,0,0,"67,5",68,TRUE,,,
3577056020148,6251272,Elgydium,Clinic Refill for Interdental Brushes,3,4,0,0,0,0,0,"2,58","3,33",TRUE,,,
3522930028574,7281006,Caudalie,Smooth & Glow Oil Elixir 50mL + Vinotheraspist Balm 40mL,1,4,0,0,0,0,0,"10,56","13,2",FALSE,,,
,6359885,Centrum,Men 50 + Supplement Multivitamin and Minerals ,90,2,2,4,8,10,2,"27,9","30,63",TRUE,"27,9",Empifarma,2025-06-03 08:41:00
3401570226833,6770891,Pilbox,Classic Weekly Pills Box ,1,3,2,0,5,5,0,"17,25","17,25",TRUE,"17,25",Innophar,2025-07-07 08:35:00
3346130417248,109287V0,Hermes,Un Jardin à Cythère Eau de Toilette,30,4,0,0,1,1,0,"33,52","42,13",TRUE,"33,52",Engel,2025-04-07 08:44:00
3284410046347,8FZ0041,Melvita,Bouquet Floral Detox Gentle Micellar Water,200,4,0,0,0,0,0,,"8,59",FALSE,,,
3614274338881,LF372700,Lancome,Monsieur Big Mascara + Mini Khôl Pencil + Bi-Facil 30mL,1,4,0,1,5,5,0,"19,69","20,4",FALSE,"19,69",LOreal Luxe,2024-07-26 17:06:00
800897829964,K3996603,NYX Professional Make Up,Soft Matte Lip Cream,8,4,2,1,1,1,0,"4,93","7,02",TRUE,"4,93",LOreal MassMarket,2024-12-04 16:04:00
,6332072_pv,Frezyderm,Active Sun Screen Lip Balm,15,4,0,0,0,4,4,,"7,27",FALSE,,,
3386460076395,56560051020000,Rochas,Rochas Man Pour Homme Eau de Toilette ,50,4,0,0,0,0,0,,"33,82",FALSE,,,
8429979442437,6843581,Sesderma,Sebovalis Facial Gel Seborrhoeic Dermatitis ,50,4,0,0,0,36,40,"11,11","15,59",TRUE,"15,59",Sesderma,2024-08-09 10:00:00
641628502783,EL50278,Elemis,Clarifying Serum ,30,2,0,5,5,5,0,"36,56","38,54",TRUE,"25,52",Qogita EU,2025-06-13 09:25:00
3337875909280,7439240,La Roche Posay,Effaclar Duo [+] M,40,2,10,43,57,86,2,"12,22","14,5",TRUE,"12,03",Farmácia Fluvial,2025-01-06 13:06:00
3600531606503,,Maybelline,Brow Extension ,"0,4",4,1,1,1,1,0,"5,44","7,1",TRUE,,,
4067971081908,2985294,Schwarzkopf,BLONDME Bondfinity Oil,50,4,0,0,0,0,0,,"12,6",TRUE,,,
7640118834086,7094839,Bogar,Bogadent Dental Coconut Sticks,50,4,0,0,0,0,0,,"4,07",TRUE,,,
8437002997038,,Tous,Tous Woman Eau de Toilette ,30,4,0,0,0,1,0,"17,03","19,94",TRUE,"17,03",Engel,2024-10-21 09:56:00
4063528088949,7563262,Invisibobble,Clipstar Fleur de Coral Hair Claw,1,4,2,4,4,4,0,"7,44","9,3",TRUE,"7,44",Panginter,2025-05-19 09:25:00
3139431653466,,Talika,Lipocils Eye Make-Up Remover & Care Balm,30,4,2,0,0,0,0,"22,41","22,42",TRUE,"22,41",Qogita EU,2024-09-04 14:27:00
74469475983,,Joico,K-Pak Intense Hydrator for Damaged Hair ,250,4,0,0,0,0,0,"21,34","21,34",FALSE,,,
8809704190046,,One Thing,Houttuynia Cordata Extract Toner,150,4,1,3,3,3,0,"8,49","8,5",TRUE,"8,49",Miin Cosmetics,2025-01-24 11:46:00
7322540934519,6174946,Tena,Men Absorbent Protector,24,4,0,0,0,19,6,"8,82","8,82",TRUE,"6,62",Essity  - ACTONE,2024-08-19 09:21:00
3661434008849,6222182,Uriage,Eau Thermale Silky Body Milk 500 mL + Cleaninsing Cream 200 mL,1,3,12,3,3,3,0,"12,04","15,05",TRUE,"12,04",Uriage,2025-05-12 17:03:00
3614274330779,LF296700,Biotherm,Aquasource 50mL + Biosource Cleanser 50mL + Lp Elixir 7mL + Lip Balm 5mL,1,4,5,0,0,1,0,"29,46","30,52",TRUE,"29,46",LOreal Luxe,2024-07-26 17:06:00
30150140,30150140,Maybelline,Tattoo Brow 36H Styling Gel,6,4,0,3,3,7,1,"8,2","10,08",FALSE,,,
685428013919,,Bumble and bumble,Hairdresser's Invisible Oil Hair Oil,100,4,3,1,3,3,0,"21,69","31,2",TRUE,"21,69",Qogita EU,2024-12-31 09:57:00
8032274060826,DPZ220001BREF030,Depot,No. 201 Refreshing Conditioner ,250,4,3,2,12,17,2,"7,29","11,5",TRUE,"7,29",Qogita EU,2025-05-19 09:21:00
7611773275910,27591,La Prairie,Cellular Hydralift Firming Mask ,50,4,1,0,2,3,0,"115,95","138,21",TRUE,"97,33",Engel,2024-12-18 15:00:00
3600531199081,,Maybelline,The Nudes ,"9,6",4,3,4,4,9,4,"7,21","9,36",TRUE,"7,21",LOreal MassMarket,2024-08-01 09:55:00
,LB008906_pv,Valentino,Donna Eau de Parfum,100,4,1,0,0,0,0,,"80,09",FALSE,,,
,V6XP010000_PV,Clinique,Take the Day Off Charcoal Cleansing Balm,125,4,2,0,0,0,0,,"19,75",FALSE,,,
8429420223028,7105874,Isdinceutics,Hyaluronic Moisture Sensitive Skin ,50,3,0,3,5,6,0,"21,48","25,27",TRUE,"21,48",Isdin,2025-02-10 09:35:00
5903991666505,,Skintra,Smoother Than Ever Serum,100,3,5,8,12,12,0,"9,13","9,35",TRUE,"9,12",Cosibella,2025-01-14 11:24:00
3571940000612,6289611,Noreva,Noveane Premium Night Cream ,50,3,4,2,10,13,3,"19,02","25,36",TRUE,"19,02",Alloga Logi Noreva,2025-02-10 08:21:00
38097300406,1009029,Tweezerman,Stainless Steel Cuticle Scissors,1,4,1,0,1,5,2,"15,47","16,48",TRUE,"15,47",Zwilling,2024-09-09 10:35:00
3701436908096,6948380,Roger Gallet,Gingembre Rouge Wellbeing Shower Gel ,200,4,5,3,9,15,3,"3,87","5,53",TRUE,"3,78",Lab Native,2024-10-23 08:40:00
3614274158540,LE844400,Lancome,Hydra Zen Cream,50,4,1,0,1,2,0,"28,97","30,02",TRUE,"28,97",LOreal Luxe,2024-08-30 08:32:00
8809789630956,8809982980087,Lador,Dermatical Shampoo Brush,1,4,0,6,7,7,0,"3,4","3,4",TRUE,"3,4",LHBG ,2025-03-03 12:38:00
3605972910264,S5721900,Ralph Lauren,Polo 67 Eau de Toilette,75,4,0,0,0,0,0,,"43,92",TRUE,,,
5391532528373,848021,Luna,Volume Conditioner,300,4,0,0,0,0,0,,"8,46",TRUE,,,
5600360018339,7126466,Barral,Motherprotect Ultra-Rich Cream W/ Sweet Almond Oil 200mL + Nipples Cream 40mL,1,3,4,3,11,28,4,"15,86","18,66",TRUE,"14,99",Laboratorios Atral,2024-10-28 10:02:00
7350075028298,8434,Lelo,Ina 3 ,1,4,0,0,0,0,0,,"98,45",TRUE,,,
3390150591785,CPY19067,Payot,My Payot Radiance Cleansing Mask,100,4,1,1,2,2,1,"16,25","18,05",TRUE,"14,44",Sorisa,2024-08-01 09:55:00
,Col-165 Tam2,Orliman,Col-169 Abdominal Support for Ostomy Patients with Orifice ,1,4,0,0,0,0,0,,"53,89",TRUE,,,
3614273074766,LB773000,Lancome,Teint Idole Ultra Wear All Over Concealer,"13,5",4,0,0,0,0,0,"24,7","20,4",TRUE,,,
85715167828,ANF16782,Abercrombie Fitch,Naturally Fierce Eau de Parfum for Women,30,4,0,0,0,0,0,,"21,66",TRUE,,,
8470002104433,6849430,Isdin,Ureadin Deodorant ,50,3,18,14,17,24,4,"5,82","6,85",TRUE,"5,63",Isdin,2024-07-29 09:55:00
8051411362586,,Purobio,Resplendent Bronzer ,9,4,1,2,4,7,3,"5,96","7,45",TRUE,"5,96","In Designer ,Lda",2025-02-21 09:46:00
8806194053240,,TonyMoly,Wonder Hyaluronic Acid Ampoule,100,4,2,3,3,3,0,"9,21","9,39",TRUE,"9,21",Tradegate,2025-06-23 16:55:00
7350075022807,2807,Lelo,Lily 2 ,1,4,0,0,0,0,0,"80,32","94,56",TRUE,,,
4099702001091,GK000015WH01,Geske,Microcurrent Face-Lifter 6 in 1,1,4,0,1,4,6,1,"24,93","27,7",TRUE,"24,93",Geske - FunFashion,2025-02-18 10:00:00
3614273662420,LD469100,Giorgio Armani,Acqua Di Giò Pour Homme Eau de Parfum ,125,3,0,7,8,24,1,64,"69,75",FALSE,"69,75",Qogita EU,2025-07-16 08:46:00
7391681036017,,Maria Nila,Structure Repair Conditioner,300,3,2,3,4,9,3,"13,13","15,45",TRUE,"12,5",GlowMagg,2024-08-29 15:33:00
3401344502149,6233668,SVR,Cicavit+ Repairing Cream,40,4,27,48,85,133,11,"3,38","6,76",TRUE,"3,38",Alloga Logi SVR,2025-05-22 13:27:00
3577056001307,6766170,Elgydium,Whitening Toothbrush Soft,1,4,8,1,4,5,1,"2,87","3,82",TRUE,"2,87",Pierre Fabre,2025-01-22 00:00:00
8435025952690,PL 701F tam 3,Orliman,Sofy Plant Fine Pl-701 Extrafine Lined Silicone Inner Soles ,1,4,0,0,0,1,0,"19,51","21,16",TRUE,"19,51",Interorto,2024-12-23 08:22:00
,6385963,Oenobiol,Oenobiol Captivator 3 in 1 Food Supplement 2x60 Caps.,1,4,0,0,0,0,0,,"35,9",TRUE,"35,9",Vemedia CH,2025-04-09 10:16:00
3666057026164,80083340,Clarins,Eau Extraordinaire Spray ,100,4,5,0,1,2,1,"29,05","31,05",TRUE,,,
887167565708,887167565708,Estee Lauder,Bronze Goddess Powder ,21,4,1,1,2,3,0,"24,28",26,TRUE,"24,2",Engel,2025-04-03 09:31:00
3593787002284,RDP700228,Rexaline,Derma Repair Soft Peeling,30,4,0,0,0,0,0,,"19,67",TRUE,,,
5201062007128,6952663,Youth Lab,Daily Sunscreen Cream for Normal to Dry Skin,50,4,0,1,3,6,3,"11,45","15,27",FALSE,"11,45",Dvderma,2024-09-23 09:28:00
4973167930281,93028,Sensai Kanebo,Silky Purifying Cleansing Oil All Skin Types ,150,4,1,0,0,1,1,"32,97","37,2",TRUE,"32,97",Engel,2024-10-11 08:50:00
8809747958085,MS103717,Missha,M Perfect Cover BB Cream,20,4,0,2,2,2,0,,"3,9",TRUE,"3,9",LHBG ,2025-06-30 08:58:00
3282770396591,7471912,Rene Furterer,Triphasic Baume Anti-Hair Loss ,150,3,4,5,17,55,14,"11,15","14,87",TRUE,"10,65",Pierre Fabre,2024-08-26 08:28:00
773602066407,,MAC,Lip Pencil ,"1,5",4,0,0,0,0,0,"21,95","21,95",TRUE,,,
8809514550115,,Rated Green,Real Mary Exfoliating Scalp Shampoo,400,3,5,8,26,51,12,"13,5","13,5",TRUE,"12,14",Miin Cosmetics,2024-11-07 08:28:00
3274872386969,,Givenchy,L'Intemporel Global Youth Beautifying Face Mask,75,4,0,0,0,0,0,,"46,18",TRUE,,,
852578006133,REU024,Reuzel,Daily Conditioner ,350,4,1,1,1,2,0,"9,2","11,5",TRUE,"9,2",LVM,2025-01-15 12:30:00
7630019900157,6928531,GUM,Travler Brushes 1312,6,4,0,0,0,0,0,"6,26","6,1",TRUE,,,
3760100590036,6925958,Lysaskin,Xerolys 10,500,3,3,3,10,27,13,"15,57","18,32",TRUE,"15,57",CS Portugal,2025-01-02 09:50:00
81555794026,CFB402,LA Colors,Bronzer,12,4,1,1,2,2,0,"3,71","4,64",TRUE,"3,71",Beauty Trend,2025-03-17 10:02:00
7391681402324,,LeaLuo,Galaxy Paint Semi-Permanent Coloring Hair Mask,150,3,3,4,6,6,0,"7,15",11,TRUE,"7,15",GlowMagg,2025-05-14 09:52:00
